安適,0.0,4,0,0,0,0
安適,0.8343103,5,0,0,0,0
安親,0.0,2,0,0,2,0
安靜,0.6093103,1,0,0,0,0
安靜下來,-0.06715515,0,0,1,0,0
安穩,0.7343103,1,0,0,0,0
尖叫,-0.65,0,0,1,0,0
尖叫著說,-0.20672295,0,0,1,0,0
尖叫聲,-0.409273333,0,0,1,0,0
尖兵,0.325,1,0,0,0,0
尖角,0.0,0,1,0,3,0
尖刻,-0.2775005,0,0,1,0,0
尖削,0.0,0,2,1,1,0
尖著,-0.1330296,0,0,1,0,0
尖著聲音講,-0.0303684,0,0,1,0,0
尖端,0.189161,1,0,0,0,0
尖酸,-0.55,0,0,1,0,0
尖嘯,-0.325,0,0,1,0,0
尖銳,-0.2539814,0,2,2,1,0
尖銳,0.0,0,2,1,1,0
尖聲,-0.23891,0,0,1,0,0
尖聲喊叫,-0.331955,0,0,1,0,0
尖聲發出,-0.1013902,0,0,1,0,0
屹立,0.0,4,0,0,0,0
年少輕狂,-0.062737125,0,0,1,0,0
年份,0.0,0,0,0,4,0
年度MVP,0.00102424,1,0,0,0,0
年度最佳,0.0975795,1,0,0,0,0
年度最佳球員,0.048386333,1,0,0,0,0
年紀輕輕,0.0604277,1,0,0,0,0
年輕,0.03795825,1,0,0,0,0
年輕化,0.0633815,1,0,0,0,0
年輕好手,0.2074011,1,0,0,0,0
年輕有成,0.328316225,1,0,0,0,0
年輕貌美,0.256479125,1,0,0,0,0
年邁,0.0,0,2,0,2,0
式微,-0.08289715,0,0,1,0,0
弛緩,0.0,1,1,1,1,0
忙不過來,-0.4015356,0,0,1,0,0
忙於,0.037729,1,0,0,0,0
忙著,0.1080296,1,0,0,0,0
忙亂,-0.7,0,0,5,0,0
忙亂,0.0,0,0,4,0,0
成了,0.4869723,1,0,0,0,0
成了各國的箭,-0.175029,0,0,1,0,0
成千上萬,0.218656925,1,0,0,0,0
成天,0.0,0,3,0,1,0
成功,0.5034591,1,0,0,0,0
成功地,0.2500909,1,0,0,0,0
成功利用,0.501376925,1,0,0,0,0
成功典範,0.30172955,1,0,0,0,0
成功封王,0.20172955,1,0,0,0,0
成功率,0.4675195,1,0,0,0,0
成功率也很低,-0.10875975,0,0,1,0,0
成功掌握,0.2754793,1,0,0,0,0
成功發展,0.28519765,1,0,0,0,0
成功落幕,0.02672955,1,0,0,0,0
成功解決,0.472244875,1,0,0,0,0
成功演出,0.26132625,1,0,0,0,0
成功締造,0.2810153,1,0,0,0,0
成功舉行,0.3553162,1,0,0,0,0
成本,-0.3608607,0,0,1,4,0
成本,0.0,0,0,0,4,0
成本更低廉,0.02565572,1,0,0,0,0
成立,0.55868085,2,0,0,2,0
成立在即,0.317366425,1,0,0,0,0
成交,0.3108607,1,0,0,0,0
成名,0.0,3,0,0,1,0
成名,0.46629525,4,0,0,1,0
成佛,0.0,2,0,0,3,0
成形,0.3108607,1,0,0,0,0
成見,-0.46629525,0,0,1,0,0
成事,0.0,2,1,0,1,0
成果,0.0,0,1,0,4,0
成果,0.4108607,1,1,0,4,0
成果豐碩,0.25543035,1,0,0,0,0
成空,-0.0108607,0,0,1,0,0
成長,0.6377667,2,0,0,2,0
成長甚為快速,0.344435033,1,0,0,0,0
成長茁壯,0.44388335,1,0,0,0,0
成長緩慢,-0.18836715,0,0,1,0,0
成長遲緩,-0.17586715,0,0,1,0,0
成長趨勢,0.32939265,1,0,0,0,0
成為,0.39375785,1,0,0,0,0
成為大勢所趨,0.153442117,1,0,0,0,0
成為空,-0.0291719,0,0,1,0,0
成為零,-0.2291719,0,0,1,0,0
成為障礙,-0.134378925,0,0,1,0,0
成為熱門,0.380245575,1,0,0,0,0
成效,0.5034591,2,0,0,2,0
成效不彰,-0.11149585,0,0,1,0,0
成氣候,0.2522642,1,0,0,0,0
成真,0.7358607,1,0,0,0,0
成問題,-0.120271,0,0,1,0,0
成規,0.0,0,2,0,2,0
成富,0.0,0,0,0,1,3
成就,0.0,0,0,1,0,0
成就,0.0,1,0,0,0,0
成就不凡,0.05672345,1,0,0,0,0
成就出,0.275405133,1,0,0,0,0
成就感,0.449913267,1,0,0,0,0
成碎片,-0.076092867,0,0,1,0,0
成零,-0.3108607,0,0,1,0,0
成廢物,-0.046098867,0,0,1,0,0
成熟,0.0,3,2,0,0,0
成熟,0.4858607,4,2,0,0,0
成熟智慧,0.44072735,1,0,0,0,0
成熟穩重,0.48751405,1,0,0,0,0
成箭靶,-0.2405738,0,0,1,0,0
成績,0.4108607,1,0,0,0,0
成績最好,0.47307265,1,0,0,0,0
成績斐然,0.2366986,1,0,0,0,0
成藥,0.0,0,0,0,4,0
扣人心弦,0.1605103,1,0,0,0,0
扣人心懸,0.1605103,1,0,0,0,0
扣考,0.0,0,0,1,3,0
扣住,-0.3042512,0,0,4,1,0
扣住,0.0,0,0,3,1,0
扣押,-0.1,0,0,1,0,0
扣抵,-0.175,0,0,1,0,0
扣留,-0.0987412,0,0,1,0,0
扣除,-0.04289055,0,1,1,3,0
扣除,0.0,0,1,0,3,0
扣除掉,-0.254739633,0,0,1,0,0
扣掉,-0.475,0,0,1,0,0
托夢,0.0,0,0,0,4,0
托盤,0.0,0,0,0,4,0
托辭,-0.125,0,0,1,0,0
收入,0.0075615,1,0,0,0,0
收入低,-0.288374333,0,0,1,0,0
收入最高,0.24835455,1,0,0,0,0
收下,0.4325615,1,0,0,0,0
收山,0.0,0,1,0,3,0
收工,0.0,0,0,0,4,0
收方,0.0,0,0,0,3,1
收回,0.0,0,0,1,0,0
收回,0.0,1,0,0,0,0
收帆,0.0,0,0,0,5,0
收托,0.0,0,0,0,5,0
收收,0.0,0,0,0,4,1
收到,0.0870222,1,0,0,3,0
收到了效果,0.16229288,1,0,0,0,0
收取,0.045369,1,0,0,3,0
收受,0.0916371,1,0,0,0,0
收押,-0.0575615,0,0,1,0,0
收治,0.0,0,0,0,5,0
收拾,0.0,0,0,1,0,0
收拾,0.0,1,0,0,0,0
收效,0.1350369,1,0,0,0,0
收益,0.1174385,1,0,0,0,0
收假,0.0,0,0,0,4,0
收現,0.0,0,0,0,4,0
收復,0.0,2,1,0,1,0
收復,0.0435939,3,1,0,1,0
收買,-0.0575615,0,0,1,0,0
收集,0.0424385,1,0,0,0,0
收賄,0.0,0,0,1,0,0
收賄,0.0,1,0,0,0,0
收賄案,-0.071707667,0,0,1,0,0
收過,0.1801653,1,0,0,0,0
收盡,0.0,0,1,0,3,0
收錄,0.0,0,1,0,3,0
收斂,0.0,1,1,3,0,0
收斂,0.0,2,1,2,0,0
收藏,0.2075615,1,0,0,0,0
收穫,0.0424385,1,0,0,0,0
收攬,0.0,0,0,1,0,0
收攬,0.0,1,0,0,0,0
早一步溜走,-0.17898916,0,0,1,0,0
早夭,0.0,0,0,3,1,0
早日解決,0.198045875,1,0,0,0,0
早日過關,0.0199123,1,0,0,0,0
早日實現,0.215391125,1,0,0,0,0
早洩,0.0,0,0,4,0,0
早晚,0.0,0,0,0,3,1
早速,0.0,1,0,0,0,0
早歲,0.0,0,1,0,3,0
早點,0.0,0,0,0,3,1
旨在,0.076052,1,0,0,0,0
曲友,0.0,0,0,0,4,0
曲折,-0.425,0,2,3,0,0
曲折,0.0,0,2,2,0,0
曲率,0.0,0,1,0,1,2
曲球,0.0,0,1,0,3,0
曲解,-0.0932105,0,0,1,0,0
曲藝,0.0,0,0,0,4,0
有..傾向,-0.0268746,0,0,1,0,0
有一致性,0.27600565,1,0,0,0,0
有一套,0.135875133,1,0,0,0,0
有人力,0.423069867,1,0,0,0,0
有力,0.5815192,1,0,0,0,0
有口無心,-0.101769275,0,0,1,0,0
有才氣,0.394249733,1,0,0,0,0
有才能,0.582559333,1,0,0,0,0
有才智,0.612955333,1,0,0,0,0
有才幹,0.372701933,1,0,0,0,0
有才幹的人,0.25807684,1,0,0,0,0
有不少,0.144717133,1,0,0,0,0
有什麼了不起,-0.0035239,0,0,1,0,0
有仇,-0.0671865,0,0,1,0,0
有分寸,0.126569833,1,0,0,0,0
有反感,-0.0591794,0,0,1,0,0
有反應,0.1060886,1,0,0,0,0
有天資,0.521875667,1,0,0,0,0
有天賦,0.452554733,1,0,0,0,0
有心,0.5757485,1,2,1,0,0
有心得,0.610254733,1,0,0,0,0
有主權,0.218705267,1,0,0,0,0
有以致之,0.25827735,1,0,0,0,0
有充分時間,0.15682694,1,0,0,0,0
有出入,-0.184671267,0,0,1,0,0
有出息,-0.2820803,0,0,1,0,0
有功,0.4004119,1,0,0,0,0
有功績,0.3002746,1,0,0,0,0
有可為,0.3428861,1,0,0,0,0
有可議,-0.287621333,0,0,1,0,0
有失,-0.1921865,0,0,1,0,0
有失公允,-0.0210205,0,0,1,0,0
有失公道,-0.07396695,0,0,1,0,0
有失立場,-0.022183175,0,0,1,0,0
有必要,0.272658767,1,0,0,0,0
有本錢,0.222577,1,0,0,0,0
有正面作用,0.29533934,1,0,0,0,0
有正面意義,0.43934714,1,0,0,0,0
有用,0.0,5,0,0,0,0
有用,0.45563365,6,0,0,0,0
有用籌碼,0.227816825,1,0,0,0,0
有目共睹,0.115294225,1,0,0,0,0
有矛盾情緒,-0.17947524,0,0,1,0,0
有光澤,0.389995667,1,0,0,0,0
有先見之明,0.35183126,1,0,0,0,0
有共識,0.171875667,1,0,0,0,0
有危險,-0.278124333,0,0,1,0,0
有同情心,0.52430455,1,0,0,0,0
有同感,0.4805034,1,0,0,0,0
有名,0.36324805,1,0,0,0,0
有好有壞,-0.2291566,0,0,1,0,0
有好處,0.3954521,1,0,0,0,0
有如,0.0,0,5,0,0,0
有如,0.4700845,1,5,0,0,0
有如一個醫生,-0.2055373,0,0,1,0,0
有如神助,0.58248265,1,0,0,0,0
有成見,-0.482739167,0,0,1,0,0
有成果,0.4457828,1,0,0,0,0
有此機會,0.3207723,1,0,0,0,0
有自信,0.447309733,1,0,0,0,0
有何不可,0.0370177,1,0,0,0,0
有何作用,-0.019174175,0,0,1,0,0
有判斷力,0.183823975,1,0,0,0,0
有利,0.5592881,1,0,0,0,0
有利支撐,0.2571746,1,0,0,0,0
有利於,0.514372733,1,0,0,0,0
有利弭平,0.467038025,1,0,0,0,0
有利益,0.456192067,1,0,0,0,0
有利條件,0.25464405,1,0,0,0,0
有利潤,0.406192067,1,0,0,0,0
有助,0.6328135,1,0,0,0,0
有助改善,0.60718945,1,0,0,0,0
有助和平,0.716300725,1,0,0,0,0
有助於,0.563389667,1,0,0,0,0
有助恢復,0.29839055,1,0,0,0,0
有助益,0.505209,1,0,0,0,0
有助益的東西,0.263622367,1,0,0,0,0
有助紓解,0.438012,1,0,0,0,0
有吸引力,0.3193139,1,0,0,0,0
有含義,0.2832971,1,0,0,0,0
有困難,-0.345967067,0,0,1,0,0
有屁用,-0.070422433,0,0,1,0,0
有希望,0.4153188,1,0,0,0,0
有志,0.0,5,0,0,0,0
有志,0.4078135,6,0,0,0,0
有志一同,0.29289935,1,0,0,0,0
有志成為,0.400785675,1,0,0,0,0
有把握,0.238542333,1,0,0,0,0
有把握地,0.114745375,1,0,0,0,0
有改善,0.559585933,1,0,0,0,0
有更多,0.296825,1,0,0,0,0
有決心,0.515712433,1,0,0,0,0
有足夠,0.383677233,1,0,0,0,0
有些,0.2578135,1,0,0,3,0
有些吃驚,-0.007711225,0,0,1,0,0
有些起伏,-0.03246375,0,0,1,0,0
有些道理,0.4488942,1,0,0,0,0
有些關係,0.2177658,1,0,0,0,0
有使命感,0.286463425,1,0,0,0,0
有兩下子,0.28849335,1,0,0,0,0
有其,0.2578135,1,0,0,0,0
有其必要,0.204494075,1,0,0,0,0
有其意義,0.311683925,1,0,0,0,0
有幸,0.0,0,0,1,0,0
有幸,0.0,1,0,0,0,0
有所,0.0,0,4,0,1,0
有所了解,0.3135678,1,0,0,0,0
有所助益,0.37890675,1,0,0,0,0
有所困難,-0.2594753,0,0,1,0,0
有所改善,0.41968945,1,0,0,0,0
有所改變,0.16365545,1,0,0,0,0
有所限,-0.055209,0,0,1,0,0
有所貢獻,0.15390675,1,0,0,0,0
有所期待,0.27457655,1,0,0,0,0
有所進展,0.32627795,1,0,0,0,0
有所影響,-0.10390675,0,0,1,0,0
有所遵循,0.12890675,1,0,0,0,0
有所幫助,0.34140675,1,0,0,0,0
有所懷疑,-0.03999125,0,0,1,0,0
有所變動,0.012248275,1,0,0,0,0
有所讓步,0.15518,1,0,0,0,0
有歧見,-0.208832033,0,0,1,0,0
有爭議,-0.013048167,0,0,1,0,0
有知覺,0.529451067,1,0,0,0,0
有表現,0.2682648,1,0,0,0,0
有信心,0.6039506,1,0,0,0,0
有保障,0.233607933,1,0,0,0,0
有前途,0.208583067,1,0,0,0,0
有勁,0.4065547,1,0,0,0,0
有厚利可圖,0.2857738,1,0,0,0,0
有品格,0.342407,1,0,0,0,0
有威嚴,0.204981533,1,0,0,0,0
有建設性,0.17492535,1,0,0,0,0
有待,0.4004119,1,0,0,0,0
有待加強,-0.19179005,0,0,1,0,0
有待努力,-0.3870588,0,0,1,0,0
有待改進,-0.471487225,0,0,1,0,0
有待澄清,0.4142944,1,0,0,0,0
有待調查,0.264065,1,0,0,0,0
有思想,0.387830167,1,0,0,0,0
有思想性,0.301381925,1,0,0,0,0
有指望,0.357963867,1,0,0,0,0
有染,-0.0828135,0,0,6,0,0
有染,0.0,0,0,5,0,0
有毒,-0.1671865,0,0,1,0,0
有毒腺,-0.144791,0,0,1,0,0
有相似之處,0.17406578,1,0,0,0,0
有看頭,0.144791,1,0,0,0,0
有突破,0.129791333,1,0,0,0,0
有耐性,0.280953667,1,0,0,0,0
有計畫,0.200168,1,0,0,0,0
有重大興趣,0.44486704,1,0,0,0,0
有限,-0.0828135,0,0,3,1,0
有限度,-0.053542,0,0,1,0,0
有面子,0.0346578,1,0,0,0,0
有風險,-0.003980867,0,0,1,0,0
有個屁用,-0.052816825,0,0,1,0,0
有害,-0.1921865,0,0,1,0,0
有害的動物,-0.16725168,0,0,1,0,0
有害的植物,-0.10565676,0,0,1,0,0
有差別,-0.012250333,0,0,1,0,0
有差別地對待,-0.077161867,0,0,1,0,0
有差異,-0.213048167,0,0,1,0,0
有悖,-0.2078135,0,0,1,0,0
有悖倫常,-0.16581225,0,0,1,0,0
有效,0.4004119,1,0,0,0,0
有效平順,0.545612675,1,0,0,0,0
有效因應,0.19173275,1,0,0,0,0
有效利用,0.449853325,1,0,0,0,0
有效防禦,0.23823195,1,0,0,0,0
有效使用,0.324116025,1,0,0,0,0
有效協助,0.46270595,1,0,0,0,0
有效性,0.280953667,1,0,0,0,0
有效的利用,0.3731041,1,0,0,0,0
有效強化,0.1890788,1,0,0,0,0
有效率,0.398821367,1,0,0,0,0
有效票,0.3002746,1,0,0,0,0
有效發揮,0.18367405,1,0,0,0,0
有效遏止,0.04303715,1,0,0,0,0
有效實施,0.406538625,1,0,0,0,0
有根據,0.153725633,1,0,0,0,0
有氣,-0.2753491,0,0,1,0,0
有氣質,0.159544467,1,0,0,0,0
有特色,0.293644567,1,0,0,0,0
有特權,-0.3453552,0,0,1,0,0
有病,-0.1671865,0,0,1,0,0
有益,0.3828135,1,0,0,0,0
有益於健康,0.35402376,1,0,0,0,0
有益健康,0.3363942,1,0,0,0,0
有秩序,0.238542333,1,0,0,0,0
有缺陷,-0.261457667,0,0,1,0,0
有缺點,-0.044791,0,0,1,0,0
有能力,0.587679467,1,0,0,0,0
有財產,0.289340667,1,0,0,0,0
有貢獻,0.205209,1,0,0,0,0
有高度興趣,0.4946488,1,0,0,0,0
有問題,-0.051572867,0,0,1,0,0
有夠,-0.2628746,0,5,1,0,0
有夠,0.0,0,5,0,0,0
有夠累,-0.025249733,0,0,1,0,0
有夠蠢,-0.041416933,0,0,1,0,0
有得瞧,-0.364964733,0,0,1,0,0
有情有義,0.476307575,1,0,0,0,0
有掖義,0.2692847,1,0,0,0,0
有教育意義,0.27775458,1,0,0,0,0
有望,0.5729782,1,0,0,0,0
有望成為,0.483368025,1,0,0,0,0
有條件,0.138542333,1,0,0,0,0
有條件投降,-0.01425012,0,0,1,0,0
有條理,0.405209,1,0,0,0,0
有理,0.0,5,0,0,0,0
有理,0.6578135,6,0,0,0,0
有理由相信,0.48906536,1,0,0,0,0
有異,-0.03042775,0,0,1,0,0
有疏失,-0.194791,0,0,1,0,0
有疏失之處,-0.11980322,0,0,1,0,0
有眼光,0.260381133,1,0,0,0,0
有眼福,0.2089278,1,0,0,0,0
有規矩,0.271972667,1,0,0,0,0
有規範,0.271972667,1,0,0,0,0
有責,0.0,1,2,0,2,0
有責,0.1782879,2,2,0,2,0
有責任,0.1891483,1,0,0,0,0
有責任心,0.300828725,1,0,0,0,0
有備而來,0.13094285,1,0,0,0,0
有創造力,0.36634455,1,0,0,0,0
有創意,0.413235133,1,0,0,0,0
有惡意,-0.018169533,0,0,1,0,0
有掌聲,0.194268667,1,0,0,0,0
有智慧,0.435605,1,0,0,0,0
有朝一日,0.1294369,1,0,0,0,0
有結果,0.055209,1,0,0,0,0
有著,0.3997839,1,0,0,0,0
有貴族氣派,0.23935104,1,0,0,0,0
有進取精神,0.51484678,1,0,0,0,0
有雅量,0.442894267,1,0,0,0,0
有韌性,0.2192214,1,0,0,0,0
有勢力,0.401691867,1,0,0,0,0
有嫌疑,-0.228124333,0,0,1,0,0
有幹勁,0.261179067,1,0,0,0,0
有意,0.0,0,1,3,0,0
有意,0.0,1,1,2,0,0
有意支持,0.2576845,1,0,0,0,0
有意於,0.459683533,1,0,0,0,0
有意接下,0.05112715,1,0,0,0,0
有意透過,0.1485445,1,0,0,0,0
有意提升,0.28167215,1,0,0,0,0
有意義,0.415578567,1,0,0,0,0
有意跟進,0.41099835,1,0,0,0,0
有意願,0.4067232,1,0,0,0,0
有感而發,0.28836195,1,0,0,0,0
有感覺,0.523958733,1,0,0,0,0
有愛心,0.675506133,1,0,0,0,0
有愛國心,0.50916015,1,0,0,0,0
有愧,-0.1578135,1,0,5,0,0
有愧,0.0,1,0,4,0,0
有愧職守,-0.13151005,0,0,1,0,0
有損,-0.1421865,0,0,1,0,0
有新意,0.4781528,1,0,0,0,0
有極大助益,0.29692296,1,0,0,0,0
有照,0.0,0,0,0,1,4
有瑕疵,-0.105209,0,0,1,0,0
有節制,0.2510331,1,0,0,0,0
有經驗,0.218705267,1,0,0,0,0
有罪,-0.1421865,0,0,1,0,0
有義務,0.319986033,1,0,0,0,0
有落差,-0.361457667,0,0,1,0,0
有話直說,0.3396516,1,0,0,0,0
有詭計,-0.100168,0,0,1,0,0
有資格,0.0,0,0,1,0,0
有資格,0.0,1,0,0,0,0
有跡可循,0.2322428,1,0,0,0,0
有道理,0.5985256,1,0,0,0,0
有道德,0.426924533,1,0,0,0,0
有違,-0.0921865,0,0,1,0,0
有過,0.0,0,0,1,0,0
有過,0.0,1,0,0,0,0
有過失,-0.243193533,0,0,1,0,0
有實力,0.6417711,1,0,0,0,0
有疑慮,-0.013370867,0,0,1,0,0
有種,-0.2078135,0,0,1,0,0
有精神,0.6534547,1,0,0,0,0
有誤,-0.1421865,0,0,1,0,0
有說有笑,0.42317545,1,0,0,0,0
有說服力,0.47650445,1,0,0,0,0
有遠見,0.240498367,1,0,0,0,0
有需要,0.2692847,1,0,0,0,0
有價值,0.1985554,1,0,0,0,0
有價值的人,0.15358892,1,0,0,0,0
有彈性,0.1192214,1,0,0,0,0
有彈性的調適,0.263201267,1,0,0,0,0
有樣學樣,0.25014075,1,0,0,0,0
有模有樣,0.2078135,1,0,0,0,0
有樂趣,0.6045786,1,0,0,0,0
有熱情,0.606906867,1,0,0,0,0
有確實根據,0.39469036,1,0,0,0,0
有趣,0.5578135,1,0,0,0,0
有餘,0.1828135,1,0,0,0,0
有魅力,0.4210128,1,0,0,0,0
有擔當,0.3370315,1,0,0,0,0
有機會,0.4276964,1,0,0,0,0
有機會取代,0.22149484,1,0,0,0,0
有興趣,0.584966867,1,0,0,0,0
有賴,0.0,2,1,0,2,0
有賴,0.250252,3,1,0,2,0
有賴於,0.308348667,1,0,0,0,0
有辦法,0.208583067,1,0,0,0,0
有錯,-0.1421865,0,0,1,0,0
有錢,0.3338655,4,0,0,0,0
有頭腦,0.111457667,1,0,0,0,0
有償債能力,0.34101512,1,0,0,0,0
有幫手,0.1946475,1,0,0,0,0
有幫助,0.455209,1,0,0,0,0
有幫助的人,0.30758108,1,0,0,0,0
有膽量,0.041303767,1,0,0,0,0
有虧,-0.2078135,0,0,1,0,0
有點火,-0.078124333,0,0,1,0,0
有點兒,-0.055209,0,0,1,0,0
有點保守,-0.2252787,0,0,1,0,0
有點差距,-0.07109325,0,0,1,0,0
有點累,-0.011457667,0,0,1,0,0
有點離譜,-0.10859325,0,0,1,0,0
有點類似,0.10390675,1,0,0,0,0
有禮,0.4004119,1,0,0,0,0
有禮貌,0.3002746,1,0,0,0,0
有禮貌的行為,0.224511983,1,0,0,0,0
有竅門,0.175249733,1,0,0,0,0
有礙,-0.1828135,0,0,1,0,0
有礙觀瞻,-0.16270595,0,0,1,0,0
有關,0.4355316,1,0,0,0,0
有關重大,0.33512445,1,0,0,0,0
有顧忌,-0.041416933,0,0,1,0,0
有顧慮,-0.273336533,0,0,1,0,0
有魔力,0.3691958,1,0,0,0,0
有權,0.2780579,1,0,0,0,0
有權力,0.401175733,1,0,0,0,0
有權利,0.386355,1,0,0,0,0
有權益,0.268705267,1,0,0,0,0
有權能,0.385371933,1,0,0,0,0
有權採取,0.1451252,1,0,0,0,0
有癮,-0.2628746,0,0,1,0,0
有癮的人,-0.1745069,0,0,1,0,0
有鑑於,0.346723,1,0,0,0,0
有鑑於此,0.26004225,1,0,0,0,0
有顯著幫助,0.34991356,1,0,0,0,0
有啥,-0.2078135,0,0,1,0,0
有啥了不起,-0.02422868,0,0,1,0,0
朱泥,0.0,0,0,0,4,0
朱門,0.0,0,1,1,2,0
次品,-0.131986,0,0,1,0,0
次要,-0.09611355,0,3,1,1,0
次要,0.0,0,3,0,1,0
次級,-0.01391,0,0,1,0,0
此勝,0.3,1,0,0,0,0
死了,-0.3364484,0,0,1,0,0
死了算了,-0.1551684,0,0,1,0,0
死人,-0.4094744,0,0,1,0,0
死三八,-0.62504,0,0,1,0,0
死亡,-0.81256,0,0,1,0,0
死亡之神,-0.2213396,0,0,1,0,0
死亡狀態,-0.45628,0,0,1,0,0
死亡率高,-0.126533825,0,0,1,0,0
死小鬼,-0.829009067,0,0,1,0,0
死不,-0.7930274,0,0,1,0,0
死不認帳,-0.3479486,0,0,1,0,0
死不瞑目,-0.385126225,0,0,1,0,0
死心,-0.144625,0,0,1,0,0
死去,-0.76094315,0,0,1,0,0
死皮賴臉,-0.2638415,0,0,1,0,0
死光,-0.18538,0,0,1,0,0
死光光,-0.0612,0,0,1,0,0
死刑,-0.66256,0,0,1,0,0
死因,0.0,0,0,0,5,0
死死,0.0,0,0,2,1,2
死灰復燃,0.2992962,1,0,0,0,0
死老太婆,-0.4518008,0,0,1,0,0
死老百姓,-0.3492963,0,0,1,0,0
死老頭,-0.782395067,0,0,1,0,0
死色呸,-0.379921033,0,0,1,0,0
死命,-0.47840225,0,0,1,0,0
死定了,-0.039512267,0,0,1,0,0
死於非命,-0.130535075,0,0,1,0,0
死東西,-0.308373333,0,0,1,0,0
死板,-0.66256,0,0,1,0,0
死狗,-0.81256,0,0,1,0,0
死者,-0.4574989,0,0,2,3,0
死者,0.0,0,0,1,3,0
死肥豬,-0.623429833,0,0,1,0,0
死後,-0.58756,0,0,1,0,0
死活,-0.2167606,0,0,1,0,0
死玻璃,-0.308373333,0,0,1,0,0
死相,0.0,0,1,2,1,0
死胖女,-0.42504,0,0,1,0,0
死胖子,-0.631573467,0,0,1,0,0
死胡同,-0.437049333,0,0,1,0,0
死胎,-0.51256,0,0,1,0,0
死要面子,-0.313123325,0,0,1,0,0
死氣,-0.4450244,0,0,1,0,0
死氣沈沈,-0.5784658,0,0,1,0,0
死臭酸,-0.77504,0,0,1,0,0
死蚊子,-0.581573467,0,0,1,0,0
死記,-0.51256,0,0,1,0,0
死記硬背功課,-0.3149872,0,0,1,0,0
死鬼,-0.88756,0,0,1,0,0
死寂,-0.63756,0,0,1,0,0
死得,-0.1229264,0,0,1,0,0
死得很難看,-0.1898762,0,0,1,0,0
死得難看,-0.26234525,0,0,1,0,0
死掉,-0.88756,0,0,1,0,0
死魚,-0.51256,0,0,1,0,0
死魚臉,-0.346747667,0,0,1,0,0
死傢伙,-0.37504,0,0,1,0,0
死期,-0.3138188,0,0,1,0,0
死硬,0.0,0,1,3,0,0
死結,0.0,0,0,1,3,0
死黑店,-0.408373333,0,0,1,0,0
死傷,-0.91256,0,0,1,0,0
死傷慘重,-0.5741963,0,0,1,0,0
死愛,-0.0250493,0,0,1,0,0
死愛面子,-0.16742475,0,0,1,0,0
死愛滋,-0.0166338,0,0,1,0,0
死當,0.0,0,0,4,0,0
死罪,0.0,0,0,3,1,0
死腦筋,-0.341706667,0,0,1,0,0
死裡逃生,-0.3560159,0,0,1,0,0
死路,0.0,0,0,3,1,0
死德性,-0.199295333,0,0,1,0,0
死敵,-0.78756,0,0,4,1,0
死敵,0.0,0,0,3,1,0
死樣子,-0.581573467,0,0,1,0,0
死豬頭,-0.791706667,0,0,1,0,0
死澳門仔,-0.25374945,0,0,1,0,0
死貓,-0.51256,0,0,1,0,0
死賴,-0.4701215,0,0,1,0,0
死薪水,-0.3713212,0,0,1,0,0
死蟑螂,-0.37504,0,0,1,0,0
死難,-0.8143241,0,0,1,0,0
死纏,-0.61256,0,0,1,0,0
死纏活纏,-0.2583803,0,0,1,0,0
死囡仔,-0.37504,0,0,1,0,0
死屌,-0.53756,0,0,1,0,0
汗如雨下,-0.1938645,0,0,1,0,0
汗液,0.0,0,0,0,4,0
汙及,-0.1684721,0,0,1,0,0
汙名,-0.09456545,0,0,1,0,0
汙名化,-0.024967633,0,0,1,0,0
汙染,-0.375,0,0,1,0,0
汙損,-0.6,0,0,1,0,0
汙點,-0.25,0,0,1,0,0
汙衊,-0.25,0,0,1,0,0
江口,0.0,0,0,0,4,0
江山,0.0,1,0,0,0,0
江山代有才人出,0.170319429,1,0,0,0,0
池魚之殃,-0.025,0,0,1,0,0
污物,-0.530009,0,0,1,0,0
污垢,-0.475,0,0,1,0,0
污染,-0.6,0,0,1,0,0
污辱,-0.7,0,0,1,0,0
污煙,0.0,0,0,3,1,0
污跡,-0.3919464,0,0,6,0,0
污跡,0.0,0,0,5,0,0
污漬,-0.475,0,0,1,0,0
污蔑,-0.5,0,0,1,0,0
污濁,-0.475,0,0,1,0,0
污點,-0.475,0,0,1,0,0
污穢,-0.475,0,0,1,0,0
污衊,-0.475,0,0,1,0,0
汎歐,0.0,0,0,0,2,3
灰心,-0.267935,0,0,1,0,0
灰白,0.0,0,3,0,1,0
灰垢,0.0,0,0,2,2,0
灰黃,0.0,0,0,1,3,0
灰頭土臉,-0.26628075,0,0,1,0,0
灰藍,0.0,0,1,0,3,0
百分之百,0.016020625,1,0,0,0,0
百分之百支持,0.023385317,1,0,0,0,0
百分滿點,0.073235025,1,0,0,0,0
百合,0.0,1,0,0,3,0
百思不解,-0.080281625,0,0,1,0,0
百家爭鳴,0.097166075,1,0,0,0,0
百態,0.0,0,0,0,4,0
百戰沙場,0.177819375,1,0,0,0,0
竹門,0.0,0,0,0,4,0
竹棒,0.0,0,0,0,5,0
竹雞,0.0,0,0,0,4,0
羊奶,0.0,0,0,0,4,0
羊蹄,0.0,0,0,0,4,0
羊頭,0.0,0,0,0,4,0
羊羹,0.0,0,0,0,4,0
羽毛,0.0,0,0,0,4,0
老二,-0.2860326,0,0,1,0,0
老丈,0.0,0,0,0,4,0
老千,0.0,0,0,5,0,0
老大,-0.2404827,0,0,1,0,0
老子,-0.6458328,0,0,1,0,0
